Price,Total_Room,Bathroom_Count,Net_M2,Number_of_Floors,Floor,Furnished_Status,Is_New_Building,Is_Occupied,Is_Swap_Available,In_a_Complex,Loan_Eligibility,KonutTipi_Bina,KonutTipi_Daire,KonutTipi_Kooperatif,KonutTipi_Mustakil,KonutTipi_Yali,Age_0,Age_1-5,Age_6-10,Age_11-20,Age_21-30,Age_31-40,Age_41-50,Age_51-70,Heating_Diger-Belirsiz,Heating_Kombi-Bireysel Doğalgaz,Heating_Merkezi Sistem,Heating_Soba-Geleneksel,Heating_Yerden Isıtma-Modern,Tapu_Diger/Riskli,Tapu_Hisseli Mülkiyet,Tapu_Kat İrtifakı,Tapu_Tam Mülkiyet,Building_Type_Encoded,Ground_Risk,District,Neighborhood,District_Encoded,Neighborhood_Encoded,Price_Per_Sqrft
7850000,3,2.0,93,11,11.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9473684210526316,Bağcılar,Bağcılar_Bağlar Mah.,6418600.0,9698333.333333334,84408.60215053764
12200000,4,2.0,135,21,17.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6842105263157895,Başakşehir,Başakşehir_Bahçeşehir 1. Kısım Mah.,10367229.873563219,17723529.411764707,90370.37037037036
8500000,4,2.0,110,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9183747.309139784,10681509.433962265,77272.72727272728
2100000,3,1.0,70,5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8421052631578947,Güngören,Güngören_Mareşal Çakmak Mah.,6152321.410714285,5775000.0,30000.0
9500000,4,1.0,125,4,4.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5263157894736843,Arnavutköy,Arnavutköy_Mustafa Kemal Paşa Mah.,6258067.567567567,5107142.857142857,76000.0
7250000,4,1.0,110,3,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Zeytinburnu,Zeytinburnu_Yenidoğan Mah.,8261144.927536231,6950000.0,65909.09090909091
5590000,4,2.0,105,3,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Kağıthane,Kağıthane_Çeliktepe Mah.,6728587.360594795,6254583.333333333,53238.09523809524
3275000,3,1.0,75,4,1.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5263157894736843,Maltepe,Maltepe_Zümrütevler Mah.,8869866.838120105,5522962.962962963,43666.666666666664
12000000,4,1.0,110,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Beyoğlu,Beyoğlu_Cihangir Mah.,10682220.588235294,14859090.909090908,109090.90909090909
2985000,3,1.0,85,6,1.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.42105263157894735,Kağıthane,Kağıthane_Hürriyet Mah.,6634906.7164179105,5923500.0,35117.64705882353
9900000,4,2.0,120,4,3.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.368421052631579,Sancaktepe,Sancaktepe_Sarıgazi Mah.,6100259.2370370375,3533333.3333333335,82500.0
4500000,3,1.0,75,5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.3157894736842105,Üsküdar,Üsküdar_İcadiye Mah.,14291536.666666666,12566666.666666666,60000.0
5590000,4,1.0,120,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Avcılar,Avcılar_Mustafa Kemal Paşa Mah.,5598012.251612904,4366588.235294118,46583.333333333336
4900000,2,1.0,60,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9183747.309139784,8726551.72413793,81666.66666666667
6999000,4,2.0,89,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Zeytinburnu,Zeytinburnu_Nuripaşa Mah.,8728970.588235294,9250000.0,78640.44943820225
19950000,4,2.0,93,12,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3157894736842105,Kadıköy,Kadıköy_Göztepe Mah.,21169859.46177847,21775705.128205128,214516.12903225806
8800000,4,2.0,100,21,18.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3157894736842105,Kartal,Kartal_Gümüşpınar Mah.,8601788.819875777,8925000.0,88000.0
11350000,4,1.0,135,6,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Feriköy Mah.,11545416.957597174,6090000.0,84074.07407407407
7800000,3,1.0,85,5,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Kağıthane,Kağıthane_Seyrantepe Mah.,6728587.360594795,8362105.263157895,91764.70588235294
6300000,3,2.0,108,9,2.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.9473684210526316,Esenyurt,Esenyurt_Aşık Veysel Mah.,3309769.773381295,4300000.0,58333.333333333336
3950000,3,1.0,80,5,1.0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Silivri,Silivri_Yeni Mah.,8485178.198019803,5215000.0,49375.0
12000000,4,1.0,110,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Fatih,Fatih_Koca Mustafapaşa Mah.,5660513.513513514,2807692.3076923075,109090.90909090909
9850000,4,2.0,120,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Eyüpsultan,Eyüpsultan_Akşemsettin Mah.,11640322.423312884,6695454.545454546,82083.33333333333
4100000,3,1.0,80,6,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3157894736842105,Şişli,Şişli_19 Mayıs Mah.,10999629.367132867,7969285.714285715,51250.0
12800000,5,2.0,160,3,1.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9263157894736842,Beylikdüzü,Beylikdüzü_Adnan Kahveci Mah.,6473375.864963504,6659874.946428572,80000.0
8775000,3,1.0,70,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.5263157894736843,Maltepe,Maltepe_Çınar Mah.,9183747.309139784,9325000.0,125357.14285714286
6230000,3,1.0,85,5,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Küçükçekmece,Küçükçekmece_Cennet Mah.,5818326.018808777,7420000.0,73294.11764705883
1490000,2,1.0,55,25,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Esenyurt,Esenyurt_Pınar Mah.,3328817.1899641575,2987777.6666666665,27090.909090909092
9290000,4,1.0,120,14,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_Altayçeşme Mah.,9119984.249343831,9482941.176470589,77416.66666666667
5850000,3,1.0,80,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Şişli,Şişli_Kuştepe Mah.,10999629.367132867,3890833.3333333335,73125.0
17450000,3,1.0,68,14,8.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,20764465.8126935,28928384.615384616,256617.64705882352
9900000,4,2.0,125,5,4.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3157894736842105,Kartal,Kartal_Cumhuriyet Mah.,8601788.819875777,9692714.285714285,79200.0
4850000,3,1.0,64,8,1.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4736842105263158,Pendik,Pendik_Ahmet Yesevi Mah.,7599965.517241379,1950000.0,75781.25
3250000,3,2.0,80,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9368421052631579,Esenyurt,Esenyurt_Bağlarçeşme Mah.,3307610.283088235,2375000.0,40625.0
9650000,4,1.0,110,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Maltepe,Maltepe_Altayçeşme Mah.,9057351.145038167,9598421.05263158,87727.27272727272
3800000,4,1.0,119,3,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Büyükçekmece,Büyükçekmece_Fatih Mah.,8585424.460431654,6857142.857142857,31932.7731092437
13000000,5,3.0,190,6,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9368421052631579,Beylikdüzü,Beylikdüzü_Gürpınar Mah.,6609797.8226950355,6135714.214285715,68421.05263157895
13000000,6,3.0,240,4,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9052089.944444444,10631603.773584906,54166.666666666664
2687000,2,1.0,75,5,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Esenyurt,Esenyurt_Güzelyurt Mah.,3152166.0226415093,2955045.409090909,35826.666666666664
3600000,2,1.0,60,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.368421052631579,Üsküdar,Üsküdar_Murat Reis Mah.,13960087.272727273,9558333.333333334,60000.0
11950000,4,2.0,140,14,6.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Bağcılar,Bağcılar_Yenimahalle Mah.,6134303.9215686275,3525000.0,85357.14285714286
3950000,3,1.0,85,6,4.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.5684210526315789,Arnavutköy,Arnavutköy_Hadımköy Mah.,5907835.616438356,3563125.0,46470.58823529412
3875000,3,1.0,88,3,1.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5263157894736843,Sancaktepe,Sancaktepe_Atatürk Mah.,6133796.8671875,5475642.857142857,44034.09090909091
19950000,4,2.0,91,12,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.3157894736842105,Kadıköy,Kadıköy_Göztepe Mah.,21169859.46177847,21775705.128205128,219230.76923076922
40000000,4,3.0,155,22,16.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2210526315789474,Beşiktaş,Beşiktaş_Levazım Mah.,29701888.888888888,46059090.90909091,258064.51612903227
43000000,5,3.0,165,4,4.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Üsküdar,Üsküdar_Salacak Mah.,14921212.454212455,24281125.0,260606.0606060606
7500000,3,1.0,90,6,4.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Bağcılar,Bağcılar_Yıldıztepe Mah.,6449290.0,4074833.3333333335,83333.33333333333
8000000,2,1.0,45,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Bakırköy,Bakırköy_Zuhuratbaba Mah.,20623119.402985074,12100000.0,177777.77777777778
28950000,4,2.0,105,10,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,21046730.099224806,29587430.555555556,275714.28571428574
5250000,3,2.0,99,5,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9052631578947369,Büyükçekmece,Büyükçekmece_Pınartepe Mah.,8059274.193548387,10607692.307692308,53030.30303030303
5700000,6,2.0,160,3,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Pendik,Pendik_Kavakpınar Mah.,7694755.952380952,3525000.0,35625.0
6900000,4,1.0,110,15,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Küçükçekmece,Küçükçekmece_Yeni Mahalle Mah.,5737754.0453074435,4938888.888888889,62727.27272727273
4265000,3,2.0,110,6,6.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.42105263157894735,Kağıthane,Kağıthane_Hürriyet Mah.,6612649.253731343,5745000.0,38772.72727272727
4250000,4,1.0,120,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.9368421052631579,Bağcılar,Bağcılar_Merkez Mah.,6354540.0,8065000.0,35416.666666666664
8350000,4,1.0,85,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9183747.309139784,10681509.433962265,98235.29411764706
14800000,3,2.0,108,5,4.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8947368421052632,Bakırköy,Bakırköy_Zuhuratbaba Mah.,19295941.17647059,12425000.0,137037.03703703705
5800000,4,1.0,105,4,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4736842105263158,Sancaktepe,Sancaktepe_Akpınar Mah.,6139852.091549296,4475000.0,55238.09523809524
5550000,2,1.0,70,18,17.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8421052631578947,Küçükçekmece,Küçükçekmece_İstasyon Mah.,5819267.973856209,6476785.714285715,79285.71428571429
5650000,3,1.0,85,5,5.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9263157894736842,Esenler,Esenler_Birlik Mah.,4338050.0,3530000.0,66470.58823529411
3900000,4,1.0,130,4,2.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Esenyurt,Esenyurt_Güzelyurt Mah.,3328817.1899641575,2900416.625,30000.0
3800000,3,1.0,75,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.42105263157894735,Beyoğlu,Beyoğlu_Kaptanpaşa Mah.,10289906.976744186,4841666.666666667,50666.666666666664
4250000,4,1.0,110,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9263157894736842,Büyükçekmece,Büyükçekmece_Celaliye Mah.,8404698.529411765,7362636.363636363,38636.36363636364
13500000,4,1.0,103,7,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Güngören,Güngören_Abdurrahman Nafiz Gürman Mah.,5802000.0,6371818.181818182,131067.96116504855
3350000,3,1.0,75,6,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Bahçelievler,Bahçelievler_Hürriyet Mah.,7728063.429104477,5170000.0,44666.666666666664
4399000,4,1.0,110,4,4.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Sancaktepe,Sancaktepe_Safa Mah.,6063030.984496124,5319999.75,39990.90909090909
29000000,5,3.0,180,4,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1578947368421053,Beşiktaş,Beşiktaş_Arnavutköy Mah.,28587725.225225225,32110227.272727273,161111.11111111112
4750000,4,2.0,130,5,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7894736842105263,Başakşehir,Başakşehir_Bahçeşehir 2. Kısım Mah.,10674124.9875,8878750.0,36538.46153846154
29000000,5,2.0,150,9,8.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3157894736842105,Sarıyer,Sarıyer_Ayazağa Mah.,35518684.71641791,23072500.0,193333.33333333334
2400000,3,1.0,80,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8421052631578947,Güngören,Güngören_Gençosman Mah.,6304051.706896552,4247272.7272727275,30000.0
2850000,3,1.0,68,5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42105263157894735,Beyoğlu,Beyoğlu_Halıcıoğlu Mah.,10849466.165413534,6100000.0,41911.76470588235
26000000,4,2.0,130,1,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5473684210526315,Adalar,Adalar_Maden Mah.,17233488.372093022,16100000.0,200000.0
17750000,4,2.0,110,5,4.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Bakırköy,Bakırköy_Zuhuratbaba Mah.,19798762.23776224,12379545.454545455,161363.63636363635
7750000,3,1.0,82,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Kartal,Kartal_Atalar Mah.,8542668.674698794,7224142.857142857,94512.19512195123
3650000,3,1.0,85,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.8421052631578947,Fatih,Fatih_Şehremini Mah.,5926638.418079096,5430476.19047619,42941.17647058824
16500000,4,1.0,130,4,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.8421052631578947,Bakırköy,Bakırköy_Yeşilköy Mah.,20532691.72932331,27743181.818181816,126923.07692307692
14100000,4,2.0,97,4,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5263157894736843,Başakşehir,Başakşehir_Kayabaşı Mah.,10956556.962025316,10905555.555555556,145360.82474226804
1890000,2,1.0,60,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9263157894736842,Esenler,Esenler_Birlik Mah.,4466187.5,4783333.333333333,31500.0
1545000,2,1.0,65,4,1.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9473684210526316,Esenyurt,Esenyurt_Fatih Mah.,3152166.0226415093,1402500.0,23769.23076923077
2650000,2,1.0,60,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Seyyid Ömer Mah.,5660513.513513514,4477272.7272727275,44166.666666666664
6850000,4,2.0,140,14,11.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9263157894736842,Beylikdüzü,Beylikdüzü_Adnan Kahveci Mah.,6653890.1022727275,6836249.946428572,48928.57142857143
6200000,4,2.0,155,15,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9263157894736842,Beylikdüzü,Beylikdüzü_Barış Mah.,6409691.405204461,5033958.291666667,40000.0
6175000,5,1.0,140,3,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7894736842105263,Küçükçekmece,Küçükçekmece_Kanarya Mah.,5714837.423312884,3933333.3333333335,44107.142857142855
6200000,3,1.0,100,2,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8947368421052632,Küçükçekmece,Küçükçekmece_Sultan Murat Mah.,5737754.0453074435,2810000.0,62000.0
2900000,3,1.0,115,5,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5789473684210527,Arnavutköy,Arnavutköy_Anadolu Mah.,5907835.616438356,4110625.0,25217.391304347828
9250000,3,1.0,90,9,3.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Zeytinburnu,Zeytinburnu_Nuripaşa Mah.,8531546.875,6833000.0,102777.77777777778
3150000,3,1.0,100,7,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9473684210526316,Esenler,Esenler_Kazım Karabekir Mah.,4102387.7551020407,3868000.0,31500.0
35750000,5,2.0,122,11,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,21169859.46177847,29966214.285714287,293032.7868852459
2300000,3,1.0,90,7,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.9473684210526316,Esenler,Esenler_Fevzi Çakmak Mah.,4466187.5,7418888.888888889,25555.555555555555
19000000,5,2.0,175,11,11.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6842105263157895,Kartal,Kartal_Yakacık Yeni Mah.,8097203.488372093,11271818.181818182,108571.42857142857
4325000,3,1.0,70,4,1.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Ataşehir,Ataşehir_İnönü Mah.,9050969.072164949,6872916.666666667,61785.71428571428
4000000,2,1.0,80,5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.5263157894736843,Beyoğlu,Beyoğlu_Ömer Avni Mah.,10289906.976744186,19416666.666666668,50000.0
9800000,3,1.0,60,9,6.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3157894736842105,Kadıköy,Kadıköy_Kozyatağı Mah.,21037016.950693373,13478461.538461538,163333.33333333334
3900000,3,1.0,75,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Fatih,Fatih_Molla Gürani Mah.,5437267.759562842,5303333.333333333,52000.0
10900000,3,1.0,80,3,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Bahçelievler Mah.,7728063.429104477,14315446.42857143,136250.0
4000000,3,1.0,82,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Ümraniye,Ümraniye_Aşağı Dudullu Mah.,7813557.251908397,6400000.0,48780.48780487805
5500000,3,1.0,63,9,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.42105263157894735,Pendik,Pendik_Yenişehir Mah.,7670368.098159509,9360526.315789474,87301.58730158731
52100000,3,2.0,110,5,3.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Sarıyer,Sarıyer_Pınar Mah.,33869898.26356589,126500000.0,473636.36363636365
5750000,3,1.0,78,3,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,8986349.078740157,9109176.470588235,73717.94871794872
14900000,8,2.0,210,5,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Üsküdar,Üsküdar_Zeynep Kamil Mah.,13758461.016949153,4473411.764705882,70952.38095238095
11700000,2,1.0,80,6,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3157894736842105,Şişli,Şişli_Teşvikiye Mah.,11389837.366782008,27802352.94117647,146250.0
22950000,5,2.0,155,7,7.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.2315789473684211,Beşiktaş,Beşiktaş_Dikilitaş Mah.,29701888.888888888,15923214.285714285,148064.51612903227
24000000,4,2.0,85,9,4.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_Fenerbahçe Mah.,21134154.906976745,31825000.0,282352.9411764706
